session_id,user_id,page_views,session_duration,bounce_rate,device_type,browser,os,traffic_source,landing_page,conversion,timestamp,country
SES-00006826,USER-01825,7,515,0.199,Mobile,Firefox,Linux,Referral,/home,False,2026-01-08 06:29:18.010349,India
SES-00006827,USER-02958,7,1063,0.066,Mobile,Edge,Linux,Organic,/products,False,2025-12-26 17:29:18.010353,UK
SES-00006828,USER-04126,34,2593,0.52,Tablet,Firefox,Linux,Direct,/blog,True,2026-01-10 15:29:18.010358,Canada
SES-00006829,USER-01264,21,2504,0.754,Desktop,Edge,Windows,Referral,/contact,False,2025-12-21 09:29:18.010362,Germany
SES-00006830,USER-02945,18,2721,0.316,Desktop,Chrome,MacOS,Direct,/products,False,2025-12-21 08:29:18.010367,Canada
SES-00006831,USER-04460,20,261,0.649,Desktop,Edge,Linux,Referral,/contact,False,2025-12-27 12:29:18.010371,UK
SES-00006832,USER-03470,13,1558,0.129,Desktop,Firefox,Linux,Referral,/blog,False,2025-12-31 09:29:18.010376,Japan
SES-00006833,USER-00075,22,3102,0.203,Tablet,Chrome,Android,Direct,/home,True,2026-01-13 01:29:18.010380,USA
SES-00006834,USER-00178,28,2767,0.66,Desktop,Safari,Android,Direct,/products,False,2026-01-11 02:29:18.010384,France
SES-00006835,USER-04110,41,3368,0.663,Desktop,Edge,MacOS,Organic,/products,True,2025-12-26 21:29:18.010389,France
SES-00006836,USER-02009,1,1455,0.304,Desktop,Safari,Linux,Social,/products,False,2026-01-05 00:29:18.010393,Canada
SES-00006837,USER-03656,26,3037,0.722,Desktop,Safari,iOS,Social,/contact,False,2026-01-10 23:29:18.010398,USA
SES-00006838,USER-00018,22,3594,0.854,Mobile,Safari,MacOS,Paid,/contact,False,2025-12-29 05:29:18.010402,UK
SES-00006839,USER-04085,27,431,0.7,Desktop,Chrome,Linux,Paid,/contact,False,2026-01-13 11:29:18.010407,Canada
SES-00006840,USER-00475,33,916,0.592,Mobile,Edge,iOS,Referral,/contact,False,2026-01-05 03:29:18.010411,India
SES-00006841,USER-04059,43,647,0.762,Mobile,Safari,iOS,Organic,/products,False,2025-12-25 04:29:18.010416,France
SES-00006842,USER-02571,32,660,0.194,Mobile,Firefox,MacOS,Social,/contact,False,2026-01-06 23:29:18.010420,Canada
SES-00006843,USER-04622,41,1131,0.242,Desktop,Firefox,Android,Organic,/about,False,2025-12-16 23:29:18.010424,France
SES-00006844,USER-03395,28,1433,0.79,Mobile,Safari,Windows,Paid,/home,False,2025-12-21 06:29:18.010429,UK
SES-00006845,USER-04684,28,202,0.958,Desktop,Chrome,iOS,Direct,/about,False,2025-12-29 23:29:18.010433,Canada
SES-00006846,USER-04809,36,1510,0.948,Tablet,Edge,MacOS,Paid,/products,False,2026-01-11 01:29:18.010438,Germany
SES-00006847,USER-00048,43,672,0.492,Desktop,Safari,Windows,Organic,/home,False,2026-01-06 22:29:18.010442,Japan
SES-00006848,USER-03340,30,423,0.98,Mobile,Firefox,Linux,Social,/home,False,2026-01-04 19:29:18.010447,India
SES-00006849,USER-04448,34,2417,0.336,Desktop,Safari,Linux,Organic,/products,False,2025-12-30 00:29:18.010453,India
SES-00006850,USER-01615,17,1926,0.617,Desktop,Firefox,iOS,Referral,/contact,False,2026-01-08 23:29:18.010457,UK
SES-00006851,USER-04857,32,833,0.154,Desktop,Chrome,MacOS,Referral,/home,False,2025-12-15 21:29:18.010461,USA
SES-00006852,USER-04668,47,3077,0.015,Tablet,Chrome,Windows,Organic,/home,False,2025-12-31 19:29:18.010466,Germany
SES-00006853,USER-02043,18,3058,0.585,Tablet,Edge,Android,Social,/products,False,2026-01-09 10:29:18.010470,UK
SES-00006854,USER-03750,48,1197,0.54,Desktop,Edge,Linux,Referral,/products,False,2025-12-29 18:29:18.010475,France
SES-00006855,USER-00605,9,993,0.394,Desktop,Edge,Linux,Direct,/blog,False,2025-12-28 18:29:18.010479,France
SES-00006856,USER-01100,25,2002,0.585,Desktop,Firefox,iOS,Direct,/contact,False,2025-12-30 05:29:18.010484,France
SES-00006857,USER-00231,7,1313,0.835,Desktop,Edge,Windows,Social,/home,False,2025-12-23 18:29:18.010488,Japan
SES-00006858,USER-04504,24,263,0.186,Tablet,Edge,Android,Organic,/blog,False,2026-01-05 16:29:18.010492,USA
SES-00006859,USER-01223,30,2448,0.189,Mobile,Firefox,Android,Organic,/blog,True,2025-12-27 13:29:18.010497,UK
SES-00006860,USER-03083,9,1637,0.797,Desktop,Edge,iOS,Referral,/home,False,2025-12-25 09:29:18.010501,UK
SES-00006861,USER-03982,8,2012,0.778,Desktop,Edge,Linux,Social,/blog,False,2026-01-02 13:29:18.010506,India
SES-00006862,USER-00946,4,1106,0.201,Desktop,Chrome,Windows,Referral,/blog,False,2025-12-25 12:29:18.010510,Germany
SES-00006863,USER-03063,29,163,0.162,Desktop,Safari,Android,Direct,/blog,False,2026-01-03 08:29:18.010515,India
SES-00006864,USER-01022,33,621,0.768,Desktop,Chrome,Linux,Paid,/contact,False,2025-12-22 22:29:18.010519,UK
SES-00006865,USER-01471,18,2446,0.022,Desktop,Firefox,Windows,Organic,/about,False,2025-12-17 18:29:18.010523,Japan
SES-00006866,USER-02091,4,2604,0.432,Tablet,Edge,Linux,Paid,/about,False,2025-12-24 19:29:18.010528,Germany
SES-00006867,USER-04783,21,294,0.266,Mobile,Safari,Windows,Paid,/blog,True,2025-12-25 05:29:18.010532,Canada
SES-00006868,USER-04058,23,1491,0.063,Mobile,Chrome,iOS,Referral,/blog,False,2025-12-20 04:29:18.010537,USA
SES-00006869,USER-00769,21,3509,0.405,Mobile,Edge,iOS,Referral,/about,False,2025-12-27 12:29:18.010541,India
SES-00006870,USER-02221,18,960,0.219,Tablet,Chrome,Android,Direct,/about,False,2025-12-21 09:29:18.010546,Japan
SES-00006871,USER-00536,12,637,0.71,Tablet,Safari,Android,Social,/products,False,2026-01-03 18:29:18.010550,USA
SES-00006872,USER-01051,39,594,0.604,Desktop,Chrome,MacOS,Direct,/contact,False,2026-01-10 06:29:18.010559,India
SES-00006873,USER-01749,21,1488,0.573,Mobile,Safari,Android,Referral,/about,False,2025-12-15 01:29:18.010563,Canada
SES-00006874,USER-04807,49,2895,0.568,Desktop,Chrome,Linux,Paid,/about,False,2025-12-18 07:29:18.010568,India
SES-00006875,USER-03345,25,364,0.818,Desktop,Edge,iOS,Organic,/contact,True,2026-01-02 15:29:18.010572,Canada
SES-00006876,USER-00638,1,3352,0.409,Desktop,Safari,Windows,Organic,/blog,False,2026-01-10 01:29:18.010577,India
SES-00006877,USER-04306,44,3074,0.228,Mobile,Chrome,Linux,Direct,/about,False,2025-12-31 16:29:18.010581,France
SES-00006878,USER-01108,4,626,0.969,Desktop,Edge,Linux,Direct,/products,True,2025-12-29 12:29:18.010586,France
SES-00006879,USER-00057,26,3465,0.382,Desktop,Firefox,iOS,Social,/blog,False,2025-12-17 05:29:18.010590,India
SES-00006880,USER-04697,21,2714,0.256,Desktop,Firefox,Android,Referral,/contact,False,2026-01-13 19:29:18.010594,Japan
SES-00006881,USER-03336,8,1900,0.271,Desktop,Chrome,Linux,Social,/about,True,2025-12-23 23:29:18.010599,France
SES-00006882,USER-03088,13,290,0.213,Desktop,Chrome,iOS,Direct,/home,False,2026-01-04 12:29:18.010603,UK
SES-00006883,USER-00569,25,161,0.795,Desktop,Chrome,Android,Social,/blog,False,2025-12-28 13:29:18.010608,Japan
SES-00006884,USER-01541,9,292,0.012,Desktop,Edge,MacOS,Social,/contact,False,2026-01-12 03:29:18.010612,UK
SES-00006885,USER-01208,23,1010,0.355,Tablet,Safari,Linux,Referral,/home,False,2026-01-01 08:29:18.010617,USA
SES-00006886,USER-03695,39,2474,0.42,Desktop,Edge,iOS,Social,/products,False,2026-01-07 22:29:18.010621,Canada
SES-00006887,USER-04722,37,1822,0.309,Desktop,Chrome,iOS,Direct,/products,False,2025-12-25 06:29:18.010625,USA
SES-00006888,USER-01070,11,3481,0.182,Mobile,Chrome,MacOS,Paid,/about,False,2025-12-21 19:29:18.010630,Canada
SES-00006889,USER-01987,24,804,0.612,Mobile,Firefox,iOS,Organic,/about,False,2026-01-09 12:29:18.010634,UK
SES-00006890,USER-01788,29,1026,0.069,Mobile,Firefox,MacOS,Social,/blog,False,2025-12-25 23:29:18.010639,India
SES-00006891,USER-01749,13,216,0.278,Tablet,Chrome,Android,Paid,/blog,False,2025-12-17 20:29:18.010643,USA
SES-00006892,USER-02708,1,2573,0.047,Mobile,Safari,Linux,Social,/home,False,2025-12-30 21:29:18.010648,India
SES-00006893,USER-00497,15,468,0.022,Mobile,Firefox,Android,Organic,/home,False,2025-12-15 02:29:18.010652,Japan
SES-00006894,USER-04522,24,1944,0.621,Desktop,Firefox,Linux,Social,/products,False,2025-12-27 11:29:18.010656,France
SES-00006895,USER-03177,11,3571,0.316,Tablet,Firefox,MacOS,Social,/home,False,2025-12-16 17:29:18.010661,USA
SES-00006896,USER-00279,42,727,0.216,Mobile,Safari,Linux,Organic,/home,False,2026-01-02 13:29:18.010665,Canada
SES-00006897,USER-03561,35,1468,0.961,Desktop,Edge,iOS,Organic,/products,False,2026-01-09 10:29:18.010670,USA
SES-00006898,USER-04718,20,1969,0.602,Desktop,Chrome,Android,Social,/contact,False,2025-12-19 05:29:18.010674,UK
SES-00006899,USER-01953,34,117,0.569,Desktop,Chrome,MacOS,Direct,/contact,False,2025-12-31 19:29:18.010679,Canada
SES-00006900,USER-01949,30,3460,0.356,Desktop,Safari,Linux,Referral,/home,False,2026-01-08 07:29:18.010683,India
SES-00006901,USER-04585,30,1540,0.297,Mobile,Firefox,MacOS,Direct,/about,False,2025-12-20 00:29:18.010687,UK
SES-00006902,USER-02821,16,2330,0.34,Tablet,Firefox,MacOS,Organic,/products,False,2025-12-24 13:29:18.010692,USA
SES-00006903,USER-04104,46,1815,0.531,Tablet,Chrome,MacOS,Social,/blog,False,2025-12-16 20:29:18.010696,France
SES-00006904,USER-04731,18,3293,0.351,Mobile,Firefox,MacOS,Referral,/about,False,2025-12-27 19:29:18.010701,UK
SES-00006905,USER-02751,15,1923,0.311,Mobile,Edge,Linux,Direct,/about,False,2026-01-13 18:29:18.010705,India
SES-00006906,USER-03449,48,1311,0.017,Mobile,Firefox,iOS,Referral,/blog,False,2025-12-18 09:29:18.010710,France
SES-00006907,USER-02217,10,3197,0.43,Desktop,Safari,iOS,Direct,/products,False,2026-01-10 21:29:18.010714,Germany
SES-00006908,USER-02618,18,2663,0.733,Mobile,Safari,Linux,Organic,/products,False,2026-01-12 08:29:18.010719,Japan
SES-00006909,USER-03293,23,1833,0.489,Desktop,Chrome,MacOS,Social,/blog,False,2025-12-28 15:29:18.010723,USA
SES-00006910,USER-03939,49,1138,0.207,Desktop,Firefox,Windows,Social,/products,False,2026-01-10 21:29:18.010728,USA
SES-00006911,USER-03352,13,3484,0.35,Mobile,Firefox,MacOS,Social,/blog,False,2025-12-25 16:29:18.010732,UK
SES-00006912,USER-00420,31,1482,0.916,Desktop,Firefox,Windows,Social,/about,False,2025-12-17 01:29:18.010736,Japan
SES-00006913,USER-04462,17,1533,0.81,Mobile,Edge,Android,Referral,/home,False,2025-12-24 01:29:18.010741,Japan
SES-00006914,USER-02234,20,1952,0.592,Tablet,Chrome,Linux,Social,/contact,False,2025-12-21 00:29:18.010745,UK
SES-00006915,USER-02297,21,2526,0.225,Desktop,Edge,Windows,Direct,/blog,True,2025-12-31 06:29:18.010750,Canada
SES-00006916,USER-01270,6,2926,0.841,Desktop,Firefox,Android,Organic,/home,False,2025-12-19 02:29:18.010777,UK
SES-00006917,USER-04833,44,2483,0.013,Desktop,Safari,iOS,Paid,/products,False,2025-12-23 21:29:18.010784,France
SES-00006918,USER-04721,24,131,0.936,Mobile,Safari,MacOS,Referral,/about,False,2026-01-01 00:29:18.010788,UK
SES-00006919,USER-02991,6,1448,0.434,Tablet,Safari,iOS,Paid,/products,False,2026-01-10 05:29:18.010793,France
SES-00006920,USER-02005,28,1188,0.979,Mobile,Edge,MacOS,Referral,/contact,False,2026-01-02 15:29:18.010798,Germany
SES-00006921,USER-04179,6,2690,0.347,Desktop,Edge,Linux,Paid,/home,False,2025-12-26 11:29:18.010802,Japan
SES-00006922,USER-02016,20,3107,0.807,Desktop,Chrome,Android,Referral,/blog,False,2026-01-12 17:29:18.010807,UK
SES-00006923,USER-00234,29,792,0.07,Mobile,Safari,MacOS,Direct,/products,False,2026-01-11 13:29:18.010811,USA
SES-00006924,USER-01158,21,1658,0.856,Desktop,Chrome,iOS,Direct,/contact,False,2025-12-15 11:29:18.010816,Germany
SES-00006925,USER-02852,44,923,0.28,Desktop,Safari,Windows,Organic,/contact,False,2026-01-13 04:29:18.010820,Germany
SES-00006926,USER-03300,18,1123,0.398,Desktop,Edge,Android,Paid,/products,True,2026-01-05 14:29:18.010824,UK
SES-00006927,USER-04506,6,2376,0.115,Desktop,Chrome,iOS,Social,/contact,False,2026-01-10 09:29:18.010829,Canada
SES-00006928,USER-00393,48,2415,0.818,Desktop,Chrome,MacOS,Social,/products,False,2025-12-16 03:29:18.010833,Canada
SES-00006929,USER-00550,8,762,0.757,Desktop,Chrome,MacOS,Direct,/home,True,2026-01-08 17:29:18.010838,Japan
SES-00006930,USER-01512,25,418,0.62,Desktop,Edge,iOS,Direct,/home,False,2026-01-10 18:29:18.010842,Japan
SES-00006931,USER-02777,15,1270,0.399,Desktop,Firefox,Windows,Referral,/home,False,2026-01-05 17:29:18.010847,Japan
SES-00006932,USER-00099,6,1934,0.3,Tablet,Firefox,iOS,Direct,/products,False,2025-12-21 19:29:18.010851,USA
SES-00006933,USER-03322,31,75,0.441,Tablet,Firefox,Linux,Organic,/about,False,2025-12-15 21:29:18.010856,Japan
SES-00006934,USER-04146,14,2775,0.679,Mobile,Safari,Android,Social,/blog,False,2025-12-16 04:29:18.010862,USA
SES-00006935,USER-03556,13,2732,0.001,Mobile,Safari,MacOS,Paid,/products,False,2025-12-22 12:29:18.010867,USA
SES-00006936,USER-01591,7,730,0.556,Desktop,Safari,Linux,Social,/about,False,2026-01-09 23:29:18.010871,Japan
SES-00006937,USER-03206,20,2674,0.288,Tablet,Safari,iOS,Organic,/about,False,2025-12-25 05:29:18.010876,USA
SES-00006938,USER-00921,40,1018,0.319,Mobile,Edge,Android,Direct,/blog,False,2025-12-24 21:29:18.010880,India
SES-00006939,USER-04017,24,1323,0.941,Desktop,Chrome,Android,Referral,/blog,False,2025-12-16 06:29:18.010885,France
SES-00006940,USER-03331,1,76,0.049,Desktop,Chrome,Android,Social,/blog,False,2026-01-09 09:29:18.010889,Japan
SES-00006941,USER-03870,45,1399,0.686,Mobile,Firefox,Android,Referral,/home,False,2026-01-11 13:29:18.010894,Canada
SES-00006942,USER-02812,47,2242,0.257,Mobile,Edge,Android,Paid,/blog,False,2025-12-25 15:29:18.010898,USA
SES-00006943,USER-04562,46,867,0.385,Desktop,Safari,MacOS,Social,/about,False,2025-12-29 03:29:18.010903,Germany
SES-00006944,USER-03241,1,746,0.347,Tablet,Chrome,MacOS,Social,/about,False,2025-12-20 20:29:18.010907,India
SES-00006945,USER-02341,12,3095,0.835,Tablet,Edge,iOS,Social,/about,False,2026-01-13 18:29:18.010912,Canada
SES-00006946,USER-00866,23,880,0.012,Desktop,Edge,Android,Social,/blog,False,2026-01-09 00:29:18.010916,Japan
SES-00006947,USER-03699,43,3307,0.412,Desktop,Safari,Linux,Social,/blog,False,2026-01-12 04:29:18.010920,Japan
SES-00006948,USER-00135,26,3356,0.205,Desktop,Firefox,Windows,Paid,/products,False,2025-12-20 13:29:18.010925,France
SES-00006949,USER-00974,47,217,0.643,Desktop,Chrome,Linux,Organic,/about,False,2026-01-07 04:29:18.010929,Germany
SES-00006950,USER-00210,12,1708,0.086,Desktop,Firefox,Windows,Direct,/home,False,2026-01-06 18:29:18.010934,USA
SES-00006951,USER-04923,21,867,0.893,Desktop,Safari,Linux,Direct,/blog,False,2025-12-15 00:29:18.010938,Japan
SES-00006952,USER-02398,5,3021,0.803,Mobile,Chrome,Android,Organic,/blog,True,2025-12-18 00:29:18.010943,Japan
SES-00006953,USER-01999,28,2082,0.243,Desktop,Firefox,Linux,Direct,/contact,False,2025-12-27 18:29:18.010947,France
SES-00006954,USER-00813,26,70,0.546,Desktop,Safari,Windows,Paid,/home,True,2025-12-26 02:29:18.010952,Germany
SES-00006955,USER-04113,30,975,0.845,Desktop,Firefox,MacOS,Organic,/about,False,2025-12-19 05:29:18.010956,Canada
SES-00006956,USER-01481,48,562,0.199,Mobile,Safari,iOS,Direct,/about,False,2025-12-20 10:29:18.010961,Canada
SES-00006957,USER-01314,26,1538,0.75,Tablet,Edge,MacOS,Paid,/home,False,2026-01-08 13:29:18.010965,Germany
SES-00006958,USER-00585,49,3528,0.491,Desktop,Safari,MacOS,Organic,/contact,False,2025-12-22 13:29:18.010969,Germany
SES-00006959,USER-02864,33,1510,0.456,Mobile,Edge,Linux,Paid,/home,False,2025-12-25 13:29:18.010974,USA
SES-00006960,USER-02885,16,474,0.297,Tablet,Firefox,iOS,Referral,/products,True,2025-12-30 23:29:18.010978,Japan
SES-00006961,USER-01608,6,352,0.226,Tablet,Firefox,iOS,Organic,/contact,False,2026-01-01 00:29:18.010983,UK
SES-00006962,USER-04825,34,979,0.899,Desktop,Firefox,Windows,Social,/contact,False,2025-12-30 19:29:18.010987,Canada
SES-00006963,USER-01375,38,2413,0.015,Desktop,Edge,Windows,Direct,/blog,False,2025-12-25 14:29:18.010992,Japan
SES-00006964,USER-00587,5,1384,0.249,Desktop,Edge,iOS,Organic,/about,False,2025-12-18 10:29:18.010996,USA
SES-00006965,USER-02031,4,2630,0.997,Desktop,Edge,Windows,Referral,/contact,False,2026-01-06 19:29:18.011001,Canada
SES-00006966,USER-03172,41,497,0.184,Desktop,Chrome,iOS,Referral,/products,False,2026-01-06 23:29:18.011005,Japan
SES-00006967,USER-03710,32,1806,0.084,Mobile,Edge,iOS,Social,/products,True,2026-01-08 01:29:18.011010,USA
SES-00006968,USER-00029,44,2691,0.114,Mobile,Edge,iOS,Referral,/blog,False,2026-01-04 09:29:18.011014,UK
SES-00006969,USER-00385,1,1788,0.071,Desktop,Chrome,MacOS,Social,/contact,False,2025-12-16 23:29:18.011018,Canada
SES-00006970,USER-04630,32,1112,0.868,Mobile,Chrome,MacOS,Direct,/home,False,2025-12-31 03:29:18.011023,Japan
SES-00006971,USER-02482,48,2374,0.238,Desktop,Edge,Linux,Direct,/contact,False,2026-01-11 18:29:18.011027,Canada
SES-00006972,USER-03901,22,2212,0.152,Desktop,Firefox,Android,Social,/home,True,2025-12-21 16:29:18.011032,India
SES-00006973,USER-01848,30,3387,0.533,Desktop,Firefox,Linux,Direct,/products,False,2026-01-13 01:29:18.011036,Germany
SES-00006974,USER-01921,45,2886,0.979,Desktop,Firefox,Windows,Paid,/blog,False,2025-12-21 19:29:18.011041,Germany
SES-00006975,USER-02230,23,1569,0.736,Tablet,Safari,Android,Direct,/products,True,2025-12-22 18:29:18.011045,France
SES-00006976,USER-04199,46,3077,0.729,Desktop,Chrome,MacOS,Social,/about,False,2026-01-03 17:29:18.011050,India
SES-00006977,USER-03508,18,774,0.708,Mobile,Edge,Windows,Paid,/home,False,2025-12-26 16:29:18.011054,Germany
SES-00006978,USER-03583,33,2093,0.088,Mobile,Safari,MacOS,Referral,/about,False,2026-01-02 15:29:18.011058,UK
SES-00006979,USER-03603,24,2491,0.394,Mobile,Edge,Android,Direct,/blog,True,2026-01-08 21:29:18.011063,UK
SES-00006980,USER-00415,10,1658,0.515,Mobile,Chrome,Android,Direct,/blog,False,2026-01-05 21:29:18.011067,Germany
SES-00006981,USER-01112,27,542,0.916,Mobile,Chrome,MacOS,Direct,/products,False,2025-12-27 09:29:18.011072,France
SES-00006982,USER-00777,2,1627,0.694,Tablet,Safari,Windows,Organic,/products,False,2026-01-06 13:29:18.011076,Japan
SES-00006983,USER-04073,13,1612,0.362,Desktop,Edge,iOS,Referral,/products,False,2025-12-18 16:29:18.011081,Canada
SES-00006984,USER-01075,14,3023,0.588,Desktop,Safari,MacOS,Direct,/home,False,2026-01-03 09:29:18.011085,Canada
SES-00006985,USER-00642,44,3192,0.67,Desktop,Edge,MacOS,Social,/about,False,2025-12-23 19:29:18.011090,USA
SES-00006986,USER-04000,12,48,0.349,Desktop,Safari,Android,Social,/contact,False,2026-01-06 05:29:18.011094,USA
SES-00006987,USER-03737,11,724,0.297,Desktop,Firefox,Android,Organic,/products,True,2025-12-15 06:29:18.011099,Canada
SES-00006988,USER-00968,21,2044,0.767,Desktop,Firefox,Windows,Social,/products,False,2025-12-25 05:29:18.011103,USA
SES-00006989,USER-03997,3,1818,0.758,Mobile,Safari,Linux,Direct,/contact,False,2025-12-24 17:29:18.011108,Canada
SES-00006990,USER-02054,37,627,0.179,Desktop,Safari,Windows,Referral,/home,True,2026-01-06 16:29:18.011112,UK
SES-00006991,USER-01060,33,1508,0.932,Mobile,Edge,iOS,Organic,/products,True,2026-01-10 15:29:18.011116,USA
SES-00006992,USER-04866,15,3069,0.44,Desktop,Firefox,Android,Paid,/home,True,2025-12-21 20:29:18.011121,Japan
SES-00006993,USER-03206,28,113,0.443,Mobile,Chrome,iOS,Paid,/products,False,2025-12-19 09:29:18.011125,USA
SES-00006994,USER-04419,47,567,0.374,Desktop,Firefox,Linux,Direct,/contact,False,2026-01-08 20:29:18.011130,Germany
SES-00006995,USER-04703,45,1816,0.519,Desktop,Firefox,MacOS,Direct,/about,True,2026-01-07 18:29:18.011134,Germany
SES-00006996,USER-03171,14,2729,0.037,Desktop,Firefox,Android,Social,/about,False,2026-01-08 06:29:18.011139,UK
SES-00006997,USER-02638,39,1072,0.136,Desktop,Safari,Linux,Social,/home,False,2025-12-22 04:29:18.011143,Japan
SES-00006998,USER-04397,22,979,0.445,Desktop,Firefox,MacOS,Social,/home,False,2025-12-28 04:29:18.011148,Japan
SES-00006999,USER-01320,38,2831,0.885,Desktop,Chrome,iOS,Referral,/about,False,2026-01-01 18:29:18.011152,Germany
SES-00007000,USER-02703,22,1681,0.016,Desktop,Safari,Android,Social,/home,False,2025-12-25 14:29:18.011156,India
SES-00007001,USER-04918,17,3099,0.488,Desktop,Safari,Linux,Referral,/blog,True,2026-01-13 04:29:18.011161,Japan
SES-00007002,USER-00594,23,1382,0.993,Tablet,Firefox,iOS,Social,/products,False,2026-01-13 00:29:18.011165,India
SES-00007003,USER-00592,37,2376,0.375,Mobile,Safari,MacOS,Paid,/about,False,2026-01-09 07:29:18.011170,Japan
SES-00007004,USER-01604,6,418,0.64,Desktop,Edge,Windows,Social,/contact,False,2025-12-21 04:29:18.011174,Japan
SES-00007005,USER-01857,4,2688,0.324,Desktop,Chrome,Windows,Social,/contact,False,2025-12-19 17:29:18.011179,Canada
SES-00007006,USER-01664,29,1392,0.598,Mobile,Safari,MacOS,Direct,/about,True,2026-01-04 18:29:18.011183,Canada
SES-00007007,USER-01281,1,2780,0.17,Mobile,Edge,Android,Direct,/contact,False,2026-01-05 14:29:18.011188,India
SES-00007008,USER-00182,27,1944,0.435,Mobile,Chrome,Linux,Paid,/products,False,2025-12-30 07:29:18.011192,USA
SES-00007009,USER-03750,43,2789,0.318,Mobile,Safari,Android,Organic,/products,False,2025-12-27 00:29:18.011196,India
SES-00007010,USER-03393,6,882,0.694,Desktop,Safari,iOS,Organic,/about,False,2025-12-16 18:29:18.011201,Canada
