order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_pct,payment_method,shipping_method,region,country,order_date,delivery_status,customer_rating,total_amount
ORD-003018,CUST-00891,PROD-0036,Tablet,Furniture,9,457.99,20,Credit Card,Standard,Europe,USA,2025-04-17 21:29:17.428464,Delivered,4,3297.53
ORD-003019,CUST-00141,PROD-0173,Mouse,Accessories,6,130.09,20,Credit Card,Overnight,Europe,France,2025-04-09 21:29:17.428472,Processing,5,624.43
ORD-003020,CUST-00887,PROD-0420,Desk,Electronics,2,196.9,20,Credit Card,Standard,Asia,USA,2025-05-11 21:29:17.428480,Delivered,4,315.04
ORD-003021,CUST-00918,PROD-0022,Headphones,Accessories,2,1316.93,20,Credit Card,Standard,North America,Brazil,2025-06-06 21:29:17.428488,Delivered,4,2107.09
ORD-003022,CUST-00118,PROD-0206,Keyboard,Computing,8,1015.37,10,PayPal,Standard,Asia,Brazil,2025-03-04 21:29:17.428496,Delivered,1,7310.66
ORD-003023,CUST-00277,PROD-0127,Tablet,Electronics,8,69.84,5,Bank Transfer,Overnight,Asia,Brazil,2025-02-18 21:29:17.428505,Delivered,5,530.78
ORD-003024,CUST-00726,PROD-0336,Webcam,Accessories,6,1939.63,0,PayPal,Overnight,South America,Japan,2025-07-26 21:29:17.428514,Delivered,4,11637.78
ORD-003025,CUST-00220,PROD-0445,Laptop,Computing,7,1315.53,25,Bank Transfer,Express,Asia,UK,2025-04-30 21:29:17.428523,Processing,5,6906.53
ORD-003026,CUST-00905,PROD-0356,Headphones,Computing,1,1035.78,25,PayPal,Express,North America,UK,2025-05-03 21:29:17.428531,Processing,5,776.84
ORD-003027,CUST-00026,PROD-0440,Desk,Computing,9,552.72,5,Bank Transfer,Express,Asia,France,2025-07-30 21:29:17.428538,Processing,5,4725.76
ORD-003028,CUST-00521,PROD-0217,Monitor,Accessories,5,1319.62,5,Credit Card,Express,Europe,Japan,2025-09-16 21:29:17.428545,Delivered,2,6268.19
ORD-003029,CUST-00783,PROD-0096,Chair,Furniture,9,734.69,5,Bank Transfer,Standard,South America,Brazil,2025-12-26 21:29:17.428551,Delivered,5,6281.6
ORD-003030,CUST-00010,PROD-0417,Smartphone,Computing,2,1407.96,10,Credit Card,Overnight,South America,UK,2025-03-24 21:29:17.428558,Cancelled,1,2534.33
ORD-003031,CUST-00984,PROD-0429,Headphones,Furniture,8,1368.32,5,Bank Transfer,Overnight,Asia,USA,2025-03-11 21:29:17.428564,Delivered,5,10399.23
ORD-003032,CUST-00378,PROD-0164,Tablet,Electronics,7,194.56,10,PayPal,Standard,South America,Brazil,2025-05-12 21:29:17.428571,Delivered,4,1225.73
ORD-003033,CUST-00633,PROD-0148,Tablet,Furniture,4,1819.43,15,Cash,Express,South America,Brazil,2025-06-23 21:29:17.428578,Delivered,5,6186.06
ORD-003034,CUST-00637,PROD-0018,Tablet,Furniture,3,979.08,15,Bank Transfer,Overnight,Asia,Germany,2025-11-08 21:29:17.428584,Delivered,4,2496.65
ORD-003035,CUST-00682,PROD-0294,Laptop,Furniture,4,791.96,25,PayPal,Standard,North America,Brazil,2025-02-06 21:29:17.428591,Delivered,5,2375.88
ORD-003036,CUST-00584,PROD-0195,Mouse,Furniture,4,1911.37,15,Cash,Standard,Asia,Germany,2025-02-03 21:29:17.428597,Processing,4,6498.66
ORD-003037,CUST-00152,PROD-0151,Keyboard,Furniture,8,882.04,10,PayPal,Express,Europe,India,2025-07-13 21:29:17.428604,Cancelled,5,6350.69
ORD-003038,CUST-00720,PROD-0480,Monitor,Electronics,4,1445.23,10,Cash,Express,Africa,Brazil,2025-02-06 21:29:17.428610,Delivered,4,5202.83
ORD-003039,CUST-00049,PROD-0365,Smartphone,Electronics,5,1313.72,0,Credit Card,Overnight,North America,India,2025-09-28 21:29:17.428617,Delivered,5,6568.6
ORD-003040,CUST-00154,PROD-0123,Tablet,Furniture,2,338.63,5,Bank Transfer,Overnight,Asia,Brazil,2025-08-02 21:29:17.428624,Delivered,3,643.4
ORD-003041,CUST-00859,PROD-0400,Smartphone,Furniture,4,1982.37,20,PayPal,Express,North America,Brazil,2025-09-15 21:29:17.428631,Delivered,5,6343.58
ORD-003042,CUST-00293,PROD-0187,Webcam,Computing,7,932.57,20,Bank Transfer,Overnight,Africa,Germany,2025-10-22 21:29:17.428637,Cancelled,4,5222.39
ORD-003043,CUST-00580,PROD-0453,Laptop,Electronics,3,795.62,5,Credit Card,Express,South America,Germany,2025-03-18 21:29:17.428644,Delivered,4,2267.52
ORD-003044,CUST-00050,PROD-0452,Tablet,Accessories,1,1840.03,20,Credit Card,Standard,South America,India,2025-04-28 21:29:17.428651,Delivered,5,1472.02
ORD-003045,CUST-00664,PROD-0149,Webcam,Electronics,8,1063.18,20,Bank Transfer,Standard,Africa,USA,2025-09-29 21:29:17.428657,Delivered,5,6804.35
ORD-003046,CUST-00531,PROD-0104,Monitor,Accessories,8,1413.1,20,PayPal,Standard,South America,UK,2025-09-13 21:29:17.428664,In Transit,5,9043.84
ORD-003047,CUST-00612,PROD-0243,Monitor,Computing,6,1694.03,25,PayPal,Overnight,North America,India,2025-11-02 21:29:17.428671,Delivered,5,7623.14
ORD-003048,CUST-00060,PROD-0462,Keyboard,Furniture,7,478.63,10,PayPal,Express,South America,France,2025-02-11 21:29:17.428677,Delivered,3,3015.37
ORD-003049,CUST-00167,PROD-0231,Desk,Computing,2,347.24,10,Bank Transfer,Standard,Africa,India,2025-03-07 21:29:17.428695,Delivered,4,625.03
ORD-003050,CUST-00202,PROD-0479,Keyboard,Furniture,5,146.33,10,PayPal,Standard,Africa,USA,2025-08-13 21:29:17.428702,Delivered,4,658.49
ORD-003051,CUST-00857,PROD-0206,Mouse,Electronics,7,1795.3,5,PayPal,Overnight,Africa,UK,2025-03-31 21:29:17.428708,Delivered,4,11938.74
ORD-003052,CUST-00146,PROD-0198,Smartphone,Furniture,9,408.73,15,Cash,Overnight,Europe,Japan,2025-10-09 21:29:17.428716,Processing,4,3126.78
ORD-003053,CUST-00915,PROD-0396,Chair,Accessories,1,622.43,25,PayPal,Standard,North America,UK,2025-03-28 21:29:17.428722,Delivered,5,466.82
ORD-003054,CUST-00676,PROD-0400,Monitor,Accessories,3,578.76,25,Credit Card,Overnight,Africa,UK,2025-01-30 21:29:17.428729,Delivered,4,1302.21
ORD-003055,CUST-00970,PROD-0337,Chair,Computing,6,616.13,20,PayPal,Overnight,North America,UK,2025-04-11 21:29:17.428736,In Transit,4,2957.42
ORD-003056,CUST-00993,PROD-0493,Laptop,Electronics,7,1339.44,0,Bank Transfer,Overnight,Europe,USA,2025-05-05 21:29:17.428743,Delivered,4,9376.08
ORD-003057,CUST-00439,PROD-0087,Headphones,Accessories,6,1908.69,10,Bank Transfer,Overnight,North America,UK,2025-10-24 21:29:17.428750,Processing,3,10306.93
ORD-003058,CUST-00242,PROD-0142,Tablet,Computing,1,665.61,25,PayPal,Express,Asia,Brazil,2025-12-28 21:29:17.428813,In Transit,4,499.21
ORD-003059,CUST-00581,PROD-0317,Laptop,Electronics,4,821.22,25,Bank Transfer,Overnight,Europe,India,2025-03-20 21:29:17.428824,Delivered,2,2463.66
ORD-003060,CUST-00687,PROD-0199,Monitor,Electronics,6,1544.58,0,Bank Transfer,Overnight,Europe,UK,2025-07-18 21:29:17.428832,Processing,5,9267.48
ORD-003061,CUST-00561,PROD-0046,Webcam,Computing,8,870.35,20,PayPal,Express,South America,India,2025-06-12 21:29:17.428840,Delivered,4,5570.24
ORD-003062,CUST-00483,PROD-0288,Smartphone,Accessories,4,1852.83,25,Cash,Overnight,Africa,Japan,2025-12-23 21:29:17.428846,Delivered,5,5558.49
ORD-003063,CUST-00108,PROD-0015,Chair,Accessories,7,1011.4,25,Cash,Overnight,Europe,Japan,2025-05-23 21:29:17.428853,Processing,4,5309.85
ORD-003064,CUST-00226,PROD-0044,Keyboard,Computing,3,701.99,15,Cash,Standard,North America,Germany,2025-06-17 21:29:17.428860,Processing,3,1790.07
ORD-003065,CUST-00673,PROD-0401,Headphones,Accessories,8,1943.43,0,Cash,Standard,Asia,China,2025-04-03 21:29:17.428867,Delivered,3,15547.44
ORD-003066,CUST-00631,PROD-0169,Desk,Computing,1,857.31,20,Credit Card,Standard,North America,India,2025-06-21 21:29:17.428874,Delivered,5,685.85
ORD-003067,CUST-00661,PROD-0310,Laptop,Accessories,4,470.04,20,PayPal,Express,North America,India,2025-02-23 21:29:17.428880,Delivered,5,1504.13
ORD-003068,CUST-00977,PROD-0495,Desk,Accessories,8,363.62,10,Bank Transfer,Overnight,Asia,India,2025-05-04 21:29:17.428887,In Transit,3,2618.06
ORD-003069,CUST-00662,PROD-0044,Chair,Computing,4,1990.41,15,Bank Transfer,Express,South America,USA,2025-02-03 21:29:17.428894,Processing,3,6767.39
ORD-003070,CUST-00432,PROD-0098,Chair,Computing,2,1508.45,20,PayPal,Express,Africa,UK,2026-01-03 21:29:17.428901,Delivered,4,2413.52
ORD-003071,CUST-00805,PROD-0261,Tablet,Accessories,2,823.23,15,Bank Transfer,Overnight,Europe,Germany,2025-03-13 21:29:17.428908,Delivered,4,1399.49
ORD-003072,CUST-00655,PROD-0109,Webcam,Computing,4,1654.46,10,Credit Card,Overnight,Africa,Germany,2025-03-01 21:29:17.428915,In Transit,5,5956.06
ORD-003073,CUST-00419,PROD-0283,Webcam,Accessories,4,1098.14,0,Cash,Standard,South America,USA,2025-02-06 21:29:17.428922,Delivered,4,4392.56
ORD-003074,CUST-00988,PROD-0372,Mouse,Furniture,2,641.61,25,PayPal,Overnight,Asia,China,2025-12-11 21:29:17.428928,Delivered,2,962.42
ORD-003075,CUST-00455,PROD-0343,Keyboard,Electronics,7,1489.34,25,Bank Transfer,Express,Africa,Germany,2025-09-15 21:29:17.428935,Delivered,5,7819.04
ORD-003076,CUST-00160,PROD-0104,Monitor,Electronics,6,1494.33,5,Credit Card,Standard,North America,Germany,2025-05-23 21:29:17.428942,Delivered,4,8517.68
ORD-003077,CUST-00523,PROD-0256,Monitor,Accessories,3,1005.34,5,Bank Transfer,Express,Europe,USA,2025-07-15 21:29:17.428949,Cancelled,5,2865.22
ORD-003078,CUST-00650,PROD-0379,Chair,Electronics,8,99.87,5,Credit Card,Overnight,Europe,France,2025-10-28 21:29:17.428955,Cancelled,5,759.01
ORD-003079,CUST-00969,PROD-0206,Laptop,Accessories,8,163.27,25,Bank Transfer,Standard,South America,Germany,2025-09-13 21:29:17.428962,Delivered,2,979.62
ORD-003080,CUST-00590,PROD-0335,Smartphone,Computing,1,1579.61,15,Cash,Overnight,South America,Japan,2025-04-13 21:29:17.428969,Cancelled,1,1342.67
ORD-003081,CUST-00077,PROD-0043,Monitor,Furniture,3,1648.72,5,PayPal,Standard,Asia,Brazil,2025-06-20 21:29:17.428976,Delivered,2,4698.85
ORD-003082,CUST-00509,PROD-0353,Monitor,Electronics,5,1359.8,0,Cash,Standard,South America,Germany,2025-07-12 21:29:17.428983,Processing,5,6799.0
ORD-003083,CUST-00441,PROD-0245,Laptop,Electronics,2,1679.75,20,Cash,Standard,Africa,USA,2025-12-28 21:29:17.428989,Delivered,5,2687.6
ORD-003084,CUST-00254,PROD-0287,Keyboard,Computing,5,1441.78,15,Bank Transfer,Overnight,Europe,USA,2025-03-30 21:29:17.428996,In Transit,3,6127.56
ORD-003085,CUST-00921,PROD-0355,Headphones,Furniture,3,1794.9,25,Cash,Standard,Asia,China,2025-05-05 21:29:17.429003,Delivered,5,4038.53
ORD-003086,CUST-00770,PROD-0273,Webcam,Furniture,9,309.29,0,PayPal,Standard,South America,Brazil,2025-10-07 21:29:17.429010,Delivered,5,2783.61
ORD-003087,CUST-00320,PROD-0476,Tablet,Furniture,1,781.61,25,Credit Card,Overnight,North America,France,2025-08-20 21:29:17.429017,Processing,1,586.21
ORD-003088,CUST-00803,PROD-0083,Tablet,Computing,4,933.58,15,Credit Card,Express,Europe,France,2025-09-22 21:29:17.429024,Delivered,4,3174.17
ORD-003089,CUST-00263,PROD-0110,Tablet,Electronics,6,602.35,15,Bank Transfer,Overnight,Asia,China,2025-10-09 21:29:17.429030,Cancelled,5,3071.98
ORD-003090,CUST-00597,PROD-0438,Laptop,Electronics,9,1453.48,15,PayPal,Overnight,Europe,China,2025-02-26 21:29:17.429037,Delivered,3,11119.12
ORD-003091,CUST-00658,PROD-0190,Tablet,Furniture,3,1825.75,10,PayPal,Standard,Africa,Japan,2025-02-20 21:29:17.429044,Delivered,5,4929.53
ORD-003092,CUST-00835,PROD-0471,Chair,Computing,3,830.84,20,Credit Card,Overnight,South America,India,2025-01-30 21:29:17.429052,Processing,5,1994.02
ORD-003093,CUST-00554,PROD-0288,Mouse,Computing,5,1883.67,5,Credit Card,Overnight,South America,Brazil,2025-07-28 21:29:17.429059,Delivered,1,8947.43
ORD-003094,CUST-00374,PROD-0424,Laptop,Computing,7,1038.37,10,Cash,Overnight,South America,Japan,2025-03-13 21:29:17.429066,Delivered,5,6541.73
ORD-003095,CUST-00637,PROD-0397,Laptop,Furniture,5,1049.81,20,Bank Transfer,Standard,North America,Germany,2025-06-29 21:29:17.429073,Delivered,1,4199.24
ORD-003096,CUST-00167,PROD-0251,Webcam,Computing,8,1204.44,25,Credit Card,Overnight,Africa,France,2025-07-21 21:29:17.429080,Delivered,5,7226.64
ORD-003097,CUST-00937,PROD-0212,Tablet,Furniture,5,543.98,5,Credit Card,Standard,North America,Japan,2025-09-12 21:29:17.429087,Delivered,4,2583.9
ORD-003098,CUST-00753,PROD-0291,Desk,Furniture,7,772.89,10,PayPal,Overnight,Africa,Germany,2025-08-10 21:29:17.429094,Delivered,5,4869.21
ORD-003099,CUST-00459,PROD-0133,Headphones,Furniture,6,1110.94,10,PayPal,Standard,Africa,UK,2025-10-11 21:29:17.429101,Delivered,5,5999.08
ORD-003100,CUST-00999,PROD-0201,Mouse,Accessories,2,1884.55,0,PayPal,Standard,Africa,Germany,2025-04-03 21:29:17.429108,Delivered,4,3769.1
ORD-003101,CUST-00280,PROD-0285,Laptop,Furniture,3,1288.96,10,Credit Card,Overnight,South America,Brazil,2025-10-07 21:29:17.429115,Cancelled,4,3480.19
ORD-003102,CUST-00700,PROD-0326,Mouse,Computing,4,672.9,15,Bank Transfer,Express,South America,Japan,2025-05-24 21:29:17.429128,Delivered,4,2287.86
ORD-003103,CUST-00302,PROD-0409,Laptop,Accessories,5,30.83,25,Cash,Overnight,South America,India,2025-07-08 21:29:17.429135,Delivered,4,115.61
ORD-003104,CUST-00531,PROD-0095,Keyboard,Electronics,9,1963.51,10,Bank Transfer,Express,North America,Brazil,2025-03-26 21:29:17.429143,Delivered,4,15904.43
ORD-003105,CUST-00580,PROD-0278,Webcam,Electronics,6,991.04,15,Credit Card,Standard,Asia,Germany,2025-04-16 21:29:17.429150,Delivered,5,5054.3
ORD-003106,CUST-00218,PROD-0450,Chair,Computing,1,1877.61,20,Cash,Express,Africa,Brazil,2025-02-18 21:29:17.429157,Delivered,5,1502.09
ORD-003107,CUST-00102,PROD-0429,Keyboard,Computing,3,1103.2,20,Bank Transfer,Express,North America,Brazil,2025-12-27 21:29:17.429164,Delivered,4,2647.68
ORD-003108,CUST-00554,PROD-0325,Smartphone,Computing,7,1214.88,15,Credit Card,Standard,South America,UK,2025-07-24 21:29:17.429171,In Transit,5,7228.54
ORD-003109,CUST-00288,PROD-0219,Tablet,Computing,8,1426.71,0,Bank Transfer,Express,South America,India,2025-03-14 21:29:17.429178,Processing,4,11413.68
ORD-003110,CUST-00167,PROD-0089,Smartphone,Accessories,7,648.74,0,Credit Card,Overnight,Asia,India,2025-09-16 21:29:17.429185,Delivered,5,4541.18
ORD-003111,CUST-00621,PROD-0072,Headphones,Computing,5,1400.98,20,PayPal,Express,South America,Japan,2025-05-03 21:29:17.429192,Delivered,4,5603.92
ORD-003112,CUST-00036,PROD-0247,Desk,Furniture,8,1058.32,25,Bank Transfer,Standard,Africa,Germany,2025-10-10 21:29:17.429199,Delivered,3,6349.92
ORD-003113,CUST-00744,PROD-0129,Chair,Electronics,9,1348.24,10,PayPal,Express,Europe,Japan,2025-03-10 21:29:17.429206,Delivered,1,10920.74
ORD-003114,CUST-00741,PROD-0212,Keyboard,Computing,7,1673.31,20,PayPal,Standard,South America,China,2025-12-14 21:29:17.429212,In Transit,5,9370.54
ORD-003115,CUST-00353,PROD-0428,Mouse,Furniture,9,376.62,20,Cash,Standard,Asia,China,2025-10-09 21:29:17.429219,In Transit,4,2711.66
ORD-003116,CUST-00676,PROD-0343,Mouse,Computing,1,1230.97,15,Cash,Overnight,Europe,Germany,2025-07-05 21:29:17.429226,Delivered,3,1046.32
ORD-003117,CUST-00899,PROD-0096,Headphones,Furniture,9,113.7,0,Bank Transfer,Standard,Africa,USA,2025-05-26 21:29:17.429233,In Transit,4,1023.3
ORD-003118,CUST-00073,PROD-0075,Laptop,Accessories,3,213.21,25,Credit Card,Express,Africa,Japan,2025-11-29 21:29:17.429240,In Transit,4,479.72
ORD-003119,CUST-00648,PROD-0423,Mouse,Electronics,6,1352.44,15,Cash,Overnight,Africa,India,2025-03-29 21:29:17.429247,Delivered,3,6897.44
ORD-003120,CUST-00353,PROD-0495,Tablet,Electronics,8,151.17,20,Cash,Overnight,Asia,Japan,2025-05-23 21:29:17.429254,Delivered,5,967.49
ORD-003121,CUST-00891,PROD-0054,Desk,Accessories,3,1194.76,5,PayPal,Express,Europe,China,2025-11-26 21:29:17.429261,In Transit,2,3405.07
ORD-003122,CUST-00070,PROD-0344,Webcam,Furniture,4,447.83,10,PayPal,Express,Africa,China,2025-02-11 21:29:17.429268,Delivered,4,1612.19
ORD-003123,CUST-00425,PROD-0459,Tablet,Computing,7,615.13,20,Credit Card,Overnight,South America,Brazil,2025-08-05 21:29:17.429275,In Transit,4,3444.73
ORD-003124,CUST-00999,PROD-0413,Desk,Furniture,7,267.98,15,Cash,Standard,Europe,Japan,2025-04-04 21:29:17.429282,Delivered,4,1594.48
ORD-003125,CUST-00708,PROD-0054,Headphones,Electronics,4,504.85,5,Cash,Overnight,Africa,Japan,2025-09-02 21:29:17.429289,Delivered,4,1918.43
ORD-003126,CUST-00781,PROD-0218,Tablet,Accessories,9,1644.37,5,Credit Card,Overnight,Europe,China,2025-05-02 21:29:17.429295,Delivered,4,14059.36
ORD-003127,CUST-00561,PROD-0016,Webcam,Accessories,3,1281.37,20,Cash,Overnight,South America,Germany,2025-07-15 21:29:17.429302,Delivered,2,3075.29
ORD-003128,CUST-00828,PROD-0099,Webcam,Furniture,8,1900.02,25,Bank Transfer,Standard,North America,India,2025-12-18 21:29:17.429309,Delivered,4,11400.12
ORD-003129,CUST-00642,PROD-0020,Monitor,Furniture,8,107.0,0,Bank Transfer,Express,Africa,France,2025-08-27 21:29:17.429316,Processing,3,856.0
ORD-003130,CUST-00956,PROD-0046,Laptop,Accessories,4,1586.9,5,Credit Card,Express,South America,Brazil,2025-04-29 21:29:17.429323,In Transit,4,6030.22
ORD-003131,CUST-00517,PROD-0451,Headphones,Electronics,7,1401.16,10,PayPal,Express,Asia,Germany,2025-10-26 21:29:17.429330,Cancelled,4,8827.31
ORD-003132,CUST-00428,PROD-0193,Tablet,Computing,4,529.18,15,Credit Card,Standard,Africa,India,2025-07-18 21:29:17.429337,Delivered,5,1799.21
ORD-003133,CUST-00539,PROD-0383,Chair,Computing,1,1461.04,15,Bank Transfer,Standard,North America,UK,2025-04-22 21:29:17.429344,Delivered,5,1241.88
ORD-003134,CUST-00160,PROD-0058,Chair,Furniture,1,1435.93,15,Cash,Express,South America,USA,2025-11-23 21:29:17.429351,Delivered,4,1220.54
ORD-003135,CUST-00149,PROD-0437,Headphones,Accessories,1,924.1,20,Cash,Express,South America,India,2025-10-22 21:29:17.429358,Delivered,3,739.28
ORD-003136,CUST-00776,PROD-0111,Tablet,Accessories,2,1380.39,15,PayPal,Express,Europe,Germany,2025-08-11 21:29:17.429364,Delivered,4,2346.66
ORD-003137,CUST-00230,PROD-0129,Keyboard,Accessories,6,894.72,15,PayPal,Express,Africa,Germany,2025-02-20 21:29:17.429371,Delivered,5,4563.07
ORD-003138,CUST-00712,PROD-0337,Keyboard,Electronics,5,677.74,10,Bank Transfer,Standard,North America,Japan,2025-10-02 21:29:17.429378,Delivered,3,3049.83
ORD-003139,CUST-00562,PROD-0194,Laptop,Furniture,2,938.32,0,PayPal,Express,Asia,Brazil,2025-02-02 21:29:17.429385,Delivered,2,1876.64
ORD-003140,CUST-00067,PROD-0413,Tablet,Furniture,8,1791.31,25,Credit Card,Overnight,Europe,UK,2025-10-09 21:29:17.429392,Delivered,4,10747.86
ORD-003141,CUST-00812,PROD-0340,Webcam,Furniture,9,775.32,20,Bank Transfer,Express,Africa,Brazil,2025-09-11 21:29:17.429399,Delivered,4,5582.3
ORD-003142,CUST-00381,PROD-0326,Mouse,Electronics,7,813.34,20,Cash,Standard,North America,Japan,2025-07-15 21:29:17.429406,In Transit,4,4554.7
ORD-003143,CUST-00058,PROD-0008,Chair,Furniture,9,1220.72,15,Cash,Overnight,Europe,India,2025-02-21 21:29:17.429413,In Transit,5,9338.51
ORD-003144,CUST-00259,PROD-0029,Tablet,Computing,4,1508.47,10,Cash,Overnight,North America,China,2025-11-21 21:29:17.429420,Delivered,4,5430.49
ORD-003145,CUST-00342,PROD-0112,Tablet,Furniture,7,1471.9,5,PayPal,Overnight,North America,Brazil,2025-03-18 21:29:17.429427,In Transit,3,9788.14
ORD-003146,CUST-00838,PROD-0435,Mouse,Furniture,5,49.4,15,Bank Transfer,Standard,Europe,Japan,2025-08-03 21:29:17.429434,Delivered,5,209.95
ORD-003147,CUST-00130,PROD-0161,Mouse,Furniture,5,1377.96,15,PayPal,Express,Europe,India,2025-08-18 21:29:17.429441,Delivered,3,5856.33
ORD-003148,CUST-00727,PROD-0131,Desk,Electronics,3,906.6,20,Credit Card,Standard,Africa,France,2025-03-30 21:29:17.429447,Delivered,3,2175.84
ORD-003149,CUST-00172,PROD-0188,Monitor,Computing,9,1052.94,20,Bank Transfer,Standard,Europe,USA,2025-10-19 21:29:17.429454,In Transit,3,7581.17
ORD-003150,CUST-00770,PROD-0163,Laptop,Computing,5,1127.71,15,PayPal,Overnight,Africa,India,2025-08-05 21:29:17.429461,Delivered,2,4792.77
ORD-003151,CUST-00614,PROD-0197,Chair,Accessories,6,1466.12,20,Cash,Overnight,North America,India,2025-07-30 21:29:17.429468,Delivered,5,7037.38
ORD-003152,CUST-00209,PROD-0475,Mouse,Accessories,3,1664.35,10,Cash,Standard,Europe,France,2025-09-01 21:29:17.429476,Delivered,4,4493.74
ORD-003153,CUST-00803,PROD-0364,Keyboard,Computing,7,1296.06,5,Credit Card,Overnight,Africa,India,2025-10-16 21:29:17.429482,Delivered,5,8618.8
ORD-003154,CUST-00354,PROD-0204,Headphones,Furniture,9,1132.18,5,Credit Card,Standard,Africa,Japan,2025-03-12 21:29:17.429489,Delivered,5,9680.14
ORD-003155,CUST-00471,PROD-0212,Keyboard,Furniture,9,753.8,5,Credit Card,Overnight,Asia,USA,2025-03-15 21:29:17.429496,Processing,3,6444.99
ORD-003156,CUST-00798,PROD-0109,Desk,Furniture,5,284.38,15,Cash,Express,Africa,Germany,2025-10-25 21:29:17.429507,In Transit,4,1208.62
ORD-003157,CUST-00116,PROD-0276,Desk,Electronics,7,1917.57,25,PayPal,Express,Africa,Brazil,2025-01-28 21:29:17.429514,Cancelled,4,10067.24
ORD-003158,CUST-00264,PROD-0073,Mouse,Furniture,3,929.07,15,Cash,Express,Asia,UK,2025-05-28 21:29:17.429522,In Transit,5,2369.13
ORD-003159,CUST-00662,PROD-0167,Desk,Electronics,6,1136.76,15,Cash,Overnight,South America,India,2025-10-17 21:29:17.429528,Delivered,1,5797.48
ORD-003160,CUST-00812,PROD-0260,Webcam,Computing,8,1504.64,10,Cash,Overnight,Europe,France,2025-03-27 21:29:17.429535,Delivered,4,10833.41
ORD-003161,CUST-00442,PROD-0243,Smartphone,Furniture,8,146.14,5,PayPal,Express,Asia,UK,2026-01-12 21:29:17.429546,Delivered,5,1110.66
ORD-003162,CUST-00548,PROD-0275,Tablet,Furniture,2,1711.47,20,Cash,Standard,Africa,Japan,2025-01-27 21:29:17.429553,Delivered,3,2738.35
ORD-003163,CUST-00453,PROD-0102,Tablet,Accessories,6,1596.08,20,Credit Card,Standard,Africa,USA,2025-06-06 21:29:17.429560,Delivered,3,7661.18
ORD-003164,CUST-00845,PROD-0475,Mouse,Computing,7,1551.11,0,Credit Card,Express,Europe,China,2025-12-28 21:29:17.429567,In Transit,4,10857.77
ORD-003165,CUST-00477,PROD-0173,Desk,Furniture,7,53.75,0,Credit Card,Overnight,North America,Brazil,2025-07-02 21:29:17.429574,Delivered,4,376.25
