device_id,sensor_type,location,floor,reading_value,unit,timestamp,battery_level,signal_strength,status
IOT-090,Motion,Warehouse,7,84.37,Celsius,2025-12-31 08:29:17.595167,51,-47,Warning
IOT-059,Temperature,Warehouse,9,42.47,Boolean,2025-12-24 08:29:17.595172,63,-86,Active
IOT-075,Humidity,Building C,5,62.74,Celsius,2025-12-20 08:29:17.595176,71,-57,Warning
IOT-012,Humidity,Building A,4,48.05,Percent,2025-12-26 12:29:17.595181,33,-49,Active
IOT-045,Temperature,Building B,2,49.25,Celsius,2026-01-01 05:29:17.595185,66,-57,Active
IOT-066,Humidity,Building A,7,21.13,Boolean,2025-12-17 00:29:17.595190,15,-78,Active
IOT-068,Temperature,Building B,6,26.9,Pascal,2025-12-22 16:29:17.595194,92,-88,Active
IOT-032,Pressure,Building A,6,96.7,Pascal,2026-01-03 18:29:17.595198,92,-86,Active
IOT-041,Temperature,Warehouse,10,66.86,Boolean,2026-01-03 02:29:17.595203,85,-69,Error
IOT-098,Motion,Warehouse,8,15.54,Boolean,2026-01-10 01:29:17.595207,41,-70,Active
IOT-055,Pressure,Building A,1,83.78,Celsius,2026-01-11 04:29:17.595212,34,-64,Active
IOT-069,Temperature,Building A,1,22.4,Celsius,2025-12-22 08:29:17.595216,73,-67,Active
IOT-005,Motion,Warehouse,4,75.19,Percent,2025-12-17 06:29:17.595221,13,-52,Active
IOT-063,Temperature,Building A,8,67.77,Celsius,2025-12-30 22:29:17.595226,48,-43,Active
IOT-004,Motion,Building A,5,20.35,Boolean,2025-12-22 13:29:17.595230,11,-38,Active
IOT-041,Temperature,Building C,9,60.13,Pascal,2025-12-20 21:29:17.595235,32,-83,Active
IOT-012,Humidity,Building C,3,19.03,Percent,2026-01-07 11:29:17.595239,80,-87,Active
IOT-099,Motion,Building C,6,20.47,Boolean,2025-12-30 09:29:17.595244,93,-55,Warning
IOT-037,Humidity,Building B,6,19.35,Celsius,2026-01-08 18:29:17.595248,45,-85,Active
IOT-098,Humidity,Warehouse,4,36.71,Boolean,2025-12-29 07:29:17.595252,69,-60,Active
IOT-055,Motion,Building A,2,83.15,Pascal,2025-12-25 01:29:17.595257,62,-86,Active
IOT-045,Humidity,Warehouse,6,45.81,Celsius,2026-01-11 02:29:17.595261,26,-47,Active
IOT-028,Pressure,Building A,10,69.36,Celsius,2025-12-19 08:29:17.595266,95,-85,Warning
IOT-059,Temperature,Building A,3,25.61,Percent,2025-12-29 03:29:17.595270,80,-89,Active
IOT-007,Motion,Warehouse,8,94.29,Celsius,2025-12-26 12:29:17.595275,96,-90,Warning
IOT-060,Pressure,Building B,2,57.86,Percent,2025-12-24 22:29:17.595279,87,-62,Active
IOT-053,Motion,Building B,3,17.09,Boolean,2025-12-29 17:29:17.595283,83,-68,Active
IOT-040,Temperature,Building B,9,60.68,Percent,2025-12-29 18:29:17.595288,74,-45,Active
IOT-052,Motion,Building B,2,30.69,Boolean,2025-12-21 21:29:17.595292,69,-48,Active
IOT-011,Temperature,Building C,10,31.64,Celsius,2025-12-15 10:29:17.595297,90,-73,Active
IOT-096,Pressure,Warehouse,1,66.03,Percent,2026-01-07 04:29:17.595301,49,-88,Active
IOT-050,Motion,Building B,3,34.24,Boolean,2026-01-07 04:29:17.595306,87,-40,Active
IOT-050,Temperature,Building B,10,33.19,Percent,2026-01-04 18:29:17.595310,58,-34,Warning
IOT-096,Humidity,Building B,6,60.98,Percent,2025-12-24 07:29:17.595315,65,-75,Active
IOT-095,Humidity,Building B,8,35.01,Boolean,2025-12-23 13:29:17.595319,90,-55,Active
IOT-048,Pressure,Building C,10,24.39,Percent,2025-12-23 20:29:17.595324,19,-60,Warning
IOT-084,Pressure,Building A,5,49.7,Boolean,2026-01-10 07:29:17.595328,91,-69,Active
IOT-054,Pressure,Building B,2,19.42,Celsius,2025-12-15 19:29:17.595333,44,-32,Active
IOT-006,Humidity,Building C,8,91.95,Boolean,2025-12-27 03:29:17.595337,19,-83,Active
IOT-050,Temperature,Building C,2,53.38,Percent,2025-12-18 19:29:17.595342,52,-69,Active
IOT-082,Pressure,Building C,4,16.11,Celsius,2025-12-26 11:29:17.595346,29,-78,Active
IOT-085,Temperature,Building A,9,34.1,Pascal,2025-12-31 13:29:17.595350,89,-53,Active
IOT-003,Temperature,Warehouse,7,96.41,Boolean,2026-01-13 09:29:17.595355,26,-62,Active
IOT-041,Pressure,Building B,3,57.19,Celsius,2025-12-29 15:29:17.595359,48,-75,Active
IOT-092,Pressure,Building A,1,45.51,Percent,2026-01-03 05:29:17.595364,59,-81,Active
IOT-028,Humidity,Building C,6,41.78,Boolean,2026-01-06 17:29:17.595368,82,-45,Active
IOT-032,Pressure,Building A,9,50.44,Percent,2026-01-10 20:29:17.595373,93,-57,Warning
IOT-039,Humidity,Warehouse,4,33.0,Pascal,2026-01-08 00:29:17.595377,79,-35,Active
IOT-088,Humidity,Building C,7,78.68,Pascal,2025-12-18 07:29:17.595382,86,-32,Active
IOT-071,Temperature,Warehouse,3,58.21,Celsius,2025-12-27 00:29:17.595386,82,-58,Active
IOT-063,Humidity,Warehouse,1,78.87,Pascal,2026-01-09 17:29:17.595391,57,-77,Active
IOT-019,Temperature,Building C,5,36.62,Percent,2026-01-05 02:29:17.595396,42,-43,Active
IOT-001,Humidity,Building B,1,15.12,Celsius,2026-01-03 12:29:17.595400,44,-59,Active
IOT-033,Pressure,Warehouse,2,97.13,Boolean,2026-01-11 23:29:17.595405,31,-68,Active
IOT-033,Motion,Building C,7,58.53,Percent,2025-12-15 19:29:17.595409,32,-76,Active
IOT-011,Temperature,Building A,1,21.78,Percent,2025-12-28 10:29:17.595414,55,-31,Active
IOT-060,Pressure,Building A,6,23.82,Percent,2025-12-25 14:29:17.595418,98,-66,Active
IOT-087,Temperature,Warehouse,7,51.95,Boolean,2026-01-11 05:29:17.595423,16,-34,Active
IOT-028,Humidity,Building C,4,74.1,Boolean,2025-12-15 10:29:17.595427,24,-65,Active
IOT-062,Temperature,Warehouse,4,48.71,Percent,2025-12-20 16:29:17.595432,81,-79,Active
IOT-047,Motion,Building B,2,84.71,Pascal,2025-12-21 04:29:17.595436,46,-72,Active
IOT-017,Pressure,Building A,5,42.97,Celsius,2025-12-16 03:29:17.595441,83,-42,Active
IOT-074,Temperature,Building B,7,18.88,Percent,2026-01-09 10:29:17.595445,83,-44,Error
IOT-072,Motion,Warehouse,4,15.7,Percent,2025-12-15 02:29:17.595449,69,-51,Active
IOT-009,Pressure,Building B,8,88.05,Celsius,2025-12-15 22:29:17.595454,59,-72,Warning
IOT-083,Motion,Building B,8,98.68,Percent,2025-12-22 09:29:17.595458,22,-35,Active
IOT-008,Temperature,Warehouse,7,26.29,Celsius,2026-01-12 03:29:17.595463,28,-59,Active
IOT-059,Motion,Warehouse,3,20.27,Celsius,2025-12-29 09:29:17.595467,58,-81,Warning
IOT-069,Humidity,Warehouse,10,92.72,Pascal,2026-01-13 05:29:17.595472,32,-64,Active
IOT-078,Temperature,Building B,9,23.56,Celsius,2026-01-12 06:29:17.595476,64,-68,Active
IOT-045,Pressure,Building C,8,34.41,Celsius,2026-01-03 08:29:17.595481,24,-35,Active
IOT-033,Humidity,Building C,10,83.14,Boolean,2026-01-10 03:29:17.595485,90,-38,Active
IOT-038,Temperature,Building C,1,99.83,Celsius,2025-12-15 21:29:17.595490,19,-39,Active
IOT-063,Humidity,Building B,9,56.31,Percent,2025-12-30 02:29:17.595494,65,-50,Active
IOT-012,Motion,Building A,7,32.92,Celsius,2026-01-06 03:29:17.595499,72,-73,Active
IOT-067,Pressure,Building A,10,87.06,Celsius,2025-12-19 01:29:17.595503,66,-56,Active
IOT-029,Humidity,Warehouse,10,48.52,Boolean,2025-12-21 19:29:17.595508,55,-41,Active
IOT-022,Motion,Building C,4,38.17,Pascal,2025-12-18 12:29:17.595512,42,-78,Active
IOT-034,Motion,Building A,5,56.69,Pascal,2025-12-28 22:29:17.595517,65,-89,Active
IOT-070,Pressure,Building C,7,87.74,Pascal,2026-01-10 10:29:17.595521,27,-55,Active
IOT-099,Temperature,Building B,8,34.81,Boolean,2025-12-25 20:29:17.595526,77,-69,Active
IOT-039,Pressure,Warehouse,4,51.03,Pascal,2026-01-13 07:29:17.595530,68,-71,Active
IOT-016,Pressure,Warehouse,7,52.76,Celsius,2026-01-10 07:29:17.595535,13,-84,Warning
IOT-031,Motion,Warehouse,6,85.78,Percent,2026-01-13 12:29:17.595539,24,-79,Active
IOT-049,Pressure,Warehouse,9,72.46,Percent,2025-12-25 18:29:17.595547,40,-76,Active
IOT-044,Pressure,Warehouse,4,81.34,Percent,2025-12-27 19:29:17.595552,11,-62,Active
IOT-079,Temperature,Warehouse,4,73.94,Pascal,2025-12-26 08:29:17.595557,85,-43,Active
IOT-046,Pressure,Warehouse,3,65.38,Boolean,2026-01-13 11:29:17.595561,71,-83,Active
IOT-001,Pressure,Building C,8,26.25,Boolean,2026-01-04 14:29:17.595566,42,-68,Warning
IOT-044,Motion,Building A,8,85.8,Pascal,2025-12-28 07:29:17.595570,55,-39,Active
IOT-084,Temperature,Building C,4,66.62,Boolean,2026-01-05 15:29:17.595575,59,-78,Active
IOT-087,Pressure,Building C,3,74.6,Celsius,2025-12-19 20:29:17.595579,29,-58,Active
IOT-084,Temperature,Building A,6,81.19,Boolean,2026-01-02 22:29:17.595584,75,-86,Active
IOT-096,Temperature,Building C,9,41.49,Pascal,2025-12-31 09:29:17.595588,74,-72,Active
IOT-046,Motion,Warehouse,8,52.17,Boolean,2026-01-05 20:29:17.595593,93,-84,Active
IOT-089,Pressure,Building C,7,61.01,Boolean,2026-01-08 12:29:17.595597,33,-87,Active
IOT-072,Humidity,Warehouse,7,44.14,Celsius,2025-12-25 20:29:17.595601,23,-33,Active
IOT-053,Temperature,Building A,5,36.98,Celsius,2025-12-31 01:29:17.595606,58,-54,Active
IOT-033,Motion,Building C,2,81.03,Percent,2025-12-23 05:29:17.595610,50,-82,Active
IOT-045,Temperature,Building B,9,79.07,Boolean,2025-12-25 14:29:17.595615,38,-72,Active
IOT-064,Humidity,Building C,3,85.7,Pascal,2026-01-10 18:29:17.595619,30,-66,Active
IOT-094,Humidity,Building A,9,74.22,Pascal,2026-01-13 18:29:17.595624,41,-90,Warning
IOT-003,Pressure,Building B,10,41.5,Celsius,2026-01-12 15:29:17.595628,68,-48,Active
IOT-024,Motion,Warehouse,2,42.8,Percent,2026-01-04 14:29:17.595633,62,-87,Warning
IOT-076,Humidity,Building B,1,59.86,Celsius,2026-01-12 05:29:17.595637,96,-73,Active
IOT-031,Temperature,Warehouse,10,86.03,Celsius,2025-12-17 23:29:17.595642,87,-84,Active
IOT-071,Humidity,Building A,7,44.43,Celsius,2026-01-05 20:29:17.595646,72,-72,Active
IOT-040,Temperature,Warehouse,1,80.1,Pascal,2025-12-20 11:29:17.595651,80,-39,Active
IOT-081,Motion,Building A,8,40.98,Boolean,2026-01-06 12:29:17.595655,32,-68,Active
IOT-050,Pressure,Building C,3,43.77,Boolean,2025-12-21 02:29:17.595660,90,-63,Active
IOT-074,Humidity,Building B,3,78.95,Pascal,2026-01-01 07:29:17.595664,43,-62,Active
IOT-015,Motion,Building B,9,72.68,Pascal,2025-12-21 05:29:17.595668,46,-85,Active
IOT-021,Motion,Building B,1,32.7,Percent,2025-12-30 18:29:17.595673,14,-47,Active
IOT-021,Humidity,Warehouse,7,85.3,Pascal,2025-12-28 00:29:17.595708,51,-64,Active
IOT-060,Motion,Building A,2,81.69,Percent,2026-01-02 08:29:17.595719,93,-43,Active
IOT-093,Pressure,Building C,3,82.78,Boolean,2025-12-15 04:29:17.595724,81,-45,Warning
IOT-065,Pressure,Building A,10,54.98,Boolean,2025-12-15 16:29:17.595729,81,-87,Active
IOT-021,Humidity,Building B,8,42.93,Percent,2025-12-24 17:29:17.595733,97,-68,Active
IOT-055,Humidity,Warehouse,3,87.23,Pascal,2026-01-12 17:29:17.595738,34,-61,Active
IOT-069,Motion,Building C,2,65.0,Pascal,2026-01-03 03:29:17.595742,55,-46,Error
IOT-079,Motion,Building C,7,94.13,Percent,2025-12-22 12:29:17.595747,36,-33,Active
IOT-026,Motion,Warehouse,3,36.58,Pascal,2025-12-25 13:29:17.595768,16,-37,Active
IOT-075,Humidity,Building A,8,97.93,Celsius,2026-01-06 10:29:17.595779,69,-67,Active
IOT-055,Humidity,Warehouse,4,47.23,Percent,2025-12-24 15:29:17.595784,21,-59,Active
IOT-085,Temperature,Building B,6,47.68,Pascal,2025-12-20 08:29:17.595789,16,-80,Active
IOT-046,Motion,Building B,8,35.3,Percent,2025-12-16 13:29:17.595794,54,-61,Active
IOT-062,Humidity,Building B,4,97.03,Percent,2026-01-03 12:29:17.595798,17,-32,Active
IOT-070,Temperature,Building C,5,18.38,Pascal,2025-12-17 17:29:17.595803,13,-65,Active
IOT-054,Pressure,Building B,3,55.24,Pascal,2025-12-16 14:29:17.595807,37,-75,Active
IOT-004,Temperature,Building A,4,46.07,Percent,2025-12-19 18:29:17.595811,55,-48,Active
IOT-045,Pressure,Building C,10,28.54,Pascal,2026-01-11 19:29:17.595816,70,-34,Active
IOT-085,Humidity,Building A,8,75.63,Pascal,2026-01-07 02:29:17.595820,89,-38,Active
IOT-054,Motion,Building C,7,91.36,Percent,2026-01-02 16:29:17.595825,49,-85,Active
IOT-081,Pressure,Building A,6,35.7,Celsius,2025-12-17 04:29:17.595829,43,-66,Active
IOT-053,Motion,Building B,5,57.3,Boolean,2025-12-15 12:29:17.595834,36,-71,Active
IOT-095,Motion,Building C,9,64.15,Pascal,2025-12-15 05:29:17.595839,35,-81,Active
IOT-044,Pressure,Building A,4,48.19,Boolean,2026-01-11 20:29:17.595843,20,-52,Active
IOT-087,Motion,Building C,3,93.33,Celsius,2025-12-24 18:29:17.595847,10,-45,Active
IOT-096,Motion,Building C,6,54.23,Celsius,2025-12-29 01:29:17.595852,30,-90,Active
IOT-036,Motion,Building B,2,98.54,Celsius,2025-12-31 07:29:17.595856,41,-47,Active
IOT-034,Motion,Building C,9,40.09,Celsius,2025-12-27 11:29:17.595861,84,-32,Warning
IOT-052,Temperature,Warehouse,6,21.23,Boolean,2025-12-22 00:29:17.595865,96,-80,Active
IOT-006,Pressure,Building A,3,63.87,Pascal,2026-01-01 21:29:17.595870,69,-79,Warning
IOT-038,Motion,Warehouse,2,84.98,Boolean,2025-12-31 03:29:17.595874,77,-71,Active
IOT-086,Motion,Building C,9,48.01,Celsius,2026-01-04 12:29:17.595879,11,-79,Active
IOT-033,Humidity,Building A,10,30.73,Percent,2025-12-28 16:29:17.595883,93,-31,Error
IOT-075,Humidity,Warehouse,3,77.75,Pascal,2026-01-07 20:29:17.595888,63,-47,Active
IOT-055,Pressure,Warehouse,6,38.03,Boolean,2026-01-07 07:29:17.595892,18,-75,Active
IOT-023,Motion,Building B,9,80.43,Boolean,2026-01-08 09:29:17.595897,78,-76,Active
IOT-044,Pressure,Warehouse,3,37.3,Pascal,2026-01-01 14:29:17.595901,19,-65,Active
IOT-028,Humidity,Building C,9,62.37,Boolean,2025-12-23 14:29:17.595906,82,-31,Active
IOT-064,Humidity,Building A,2,90.45,Boolean,2025-12-26 23:29:17.595910,12,-35,Active
IOT-048,Humidity,Building C,4,32.39,Boolean,2025-12-21 19:29:17.595914,40,-80,Active
IOT-059,Temperature,Warehouse,10,84.76,Celsius,2025-12-23 12:29:17.595919,13,-88,Active
IOT-083,Temperature,Building C,3,37.56,Pascal,2025-12-31 02:29:17.595923,16,-89,Active
IOT-059,Humidity,Warehouse,7,71.16,Boolean,2025-12-28 02:29:17.595928,25,-47,Active
IOT-043,Humidity,Building B,4,35.72,Celsius,2025-12-29 13:29:17.595932,25,-72,Active
IOT-043,Temperature,Building C,4,24.74,Celsius,2026-01-02 06:29:17.595937,22,-59,Active
IOT-077,Humidity,Building C,1,71.44,Pascal,2026-01-10 21:29:17.595941,70,-68,Active
IOT-013,Humidity,Building B,10,65.57,Percent,2025-12-29 16:29:17.595946,93,-47,Active
IOT-072,Temperature,Building C,3,49.13,Pascal,2025-12-16 19:29:17.595950,54,-38,Active
IOT-043,Temperature,Warehouse,5,18.12,Pascal,2025-12-15 23:29:17.595955,77,-67,Active
IOT-013,Temperature,Building B,5,55.4,Pascal,2025-12-24 23:29:17.595959,33,-78,Active
IOT-035,Humidity,Building C,4,27.64,Percent,2026-01-12 01:29:17.595963,95,-90,Active
IOT-091,Humidity,Warehouse,7,45.56,Pascal,2026-01-01 07:29:17.595968,69,-52,Active
IOT-011,Motion,Warehouse,10,64.83,Pascal,2025-12-30 09:29:17.595972,69,-86,Active
IOT-021,Humidity,Building A,10,94.84,Boolean,2025-12-29 03:29:17.595977,14,-38,Active
IOT-072,Humidity,Building A,4,58.46,Pascal,2026-01-11 19:29:17.595981,41,-48,Active
IOT-026,Temperature,Building A,7,31.56,Pascal,2026-01-02 01:29:17.595986,97,-78,Active
IOT-094,Pressure,Building B,6,95.43,Pascal,2025-12-29 22:29:17.595990,17,-54,Active
IOT-086,Humidity,Warehouse,6,17.2,Boolean,2025-12-16 04:29:17.595995,56,-83,Active
IOT-050,Humidity,Building B,5,69.64,Percent,2026-01-08 19:29:17.595999,91,-40,Active
IOT-049,Humidity,Building B,8,37.3,Pascal,2026-01-03 13:29:17.596004,82,-42,Active
IOT-074,Motion,Building B,9,79.39,Boolean,2026-01-13 08:29:17.596008,11,-42,Active
IOT-090,Temperature,Building B,9,43.15,Pascal,2025-12-17 02:29:17.596013,74,-43,Active
IOT-091,Motion,Building B,6,51.44,Celsius,2026-01-11 12:29:17.596017,80,-51,Active
IOT-086,Motion,Building C,5,80.49,Boolean,2026-01-12 13:29:17.596022,51,-61,Active
IOT-013,Pressure,Building A,1,91.31,Pascal,2025-12-29 22:29:17.596026,29,-47,Active
IOT-039,Humidity,Building B,3,30.52,Celsius,2026-01-10 22:29:17.596030,20,-63,Active
IOT-055,Motion,Building C,8,40.18,Pascal,2025-12-21 11:29:17.596035,93,-62,Active
IOT-007,Motion,Building C,1,15.37,Pascal,2025-12-28 21:29:17.596039,11,-38,Active
IOT-043,Motion,Warehouse,1,87.81,Pascal,2025-12-31 10:29:17.596044,95,-55,Active
IOT-042,Temperature,Building B,8,95.51,Boolean,2025-12-22 09:29:17.596048,40,-71,Active
IOT-058,Humidity,Building A,7,38.75,Boolean,2026-01-01 19:29:17.596053,19,-86,Active
IOT-012,Motion,Warehouse,2,47.69,Boolean,2026-01-09 16:29:17.596057,95,-84,Active
IOT-013,Humidity,Building B,6,51.46,Celsius,2025-12-18 07:29:17.596062,90,-61,Warning
IOT-012,Humidity,Warehouse,9,49.83,Percent,2025-12-31 23:29:17.596066,68,-53,Active
IOT-076,Pressure,Building A,8,48.39,Percent,2026-01-07 02:29:17.596071,16,-84,Active
IOT-038,Temperature,Building A,6,55.45,Boolean,2025-12-29 22:29:17.596075,46,-80,Active
IOT-003,Motion,Building B,2,28.07,Percent,2025-12-18 06:29:17.596080,22,-32,Active
IOT-072,Motion,Building A,3,19.9,Pascal,2025-12-17 11:29:17.596084,35,-80,Active
IOT-062,Pressure,Building A,3,76.5,Percent,2025-12-16 05:29:17.596089,12,-71,Active
IOT-031,Motion,Building A,9,86.96,Percent,2025-12-18 10:29:17.596093,48,-58,Active
IOT-077,Temperature,Building B,9,83.87,Celsius,2026-01-03 15:29:17.596098,19,-76,Active
IOT-072,Motion,Warehouse,5,68.26,Percent,2026-01-06 09:29:17.596102,46,-87,Active
IOT-037,Temperature,Warehouse,5,97.35,Boolean,2026-01-08 19:29:17.596107,32,-40,Active
IOT-024,Motion,Warehouse,8,15.13,Pascal,2026-01-10 14:29:17.596111,29,-81,Active
IOT-092,Humidity,Warehouse,3,42.16,Pascal,2026-01-11 00:29:17.596116,43,-53,Active
IOT-068,Humidity,Warehouse,9,41.35,Boolean,2025-12-30 12:29:17.596120,13,-51,Active
IOT-064,Pressure,Warehouse,5,44.72,Boolean,2025-12-23 13:29:17.596124,41,-88,Active
IOT-016,Motion,Warehouse,9,83.0,Pascal,2026-01-10 12:29:17.596129,51,-67,Active
IOT-018,Motion,Building A,10,44.88,Celsius,2026-01-04 03:29:17.596133,27,-89,Error
IOT-068,Temperature,Warehouse,9,59.8,Boolean,2025-12-22 11:29:17.596138,61,-68,Active
IOT-040,Motion,Building A,4,67.18,Pascal,2026-01-07 19:29:17.596142,10,-40,Active
IOT-058,Pressure,Building C,2,86.86,Celsius,2025-12-24 19:29:17.596147,96,-32,Warning
IOT-097,Motion,Building B,7,67.35,Pascal,2026-01-10 04:29:17.596151,86,-49,Active
IOT-045,Humidity,Building A,1,47.41,Pascal,2025-12-29 02:29:17.596156,13,-72,Warning
IOT-053,Pressure,Building B,7,74.05,Celsius,2026-01-01 02:29:17.596160,82,-83,Active
IOT-027,Humidity,Building B,1,58.82,Boolean,2026-01-05 07:29:17.596165,55,-65,Active
IOT-036,Pressure,Building C,5,59.91,Boolean,2025-12-15 08:29:17.596169,40,-73,Active
IOT-068,Pressure,Warehouse,1,43.49,Percent,2026-01-11 07:29:17.596174,75,-47,Active
IOT-013,Pressure,Building C,8,15.14,Boolean,2026-01-04 12:29:17.596178,59,-43,Active
IOT-051,Pressure,Building A,1,45.25,Boolean,2026-01-03 09:29:17.596182,89,-82,Active
IOT-048,Temperature,Building A,6,40.73,Celsius,2026-01-03 21:29:17.596187,30,-51,Active
IOT-060,Pressure,Building A,1,23.53,Celsius,2025-12-29 16:29:17.596191,30,-55,Warning
IOT-078,Humidity,Building B,2,31.88,Pascal,2025-12-29 04:29:17.596196,75,-82,Active
IOT-070,Motion,Warehouse,4,98.38,Celsius,2025-12-31 11:29:17.596200,61,-58,Active
IOT-051,Temperature,Warehouse,8,38.78,Celsius,2025-12-30 18:29:17.596205,45,-80,Active
IOT-014,Temperature,Warehouse,3,59.04,Pascal,2026-01-08 12:29:17.596209,80,-49,Warning
IOT-043,Temperature,Building C,8,61.69,Pascal,2026-01-12 09:29:17.596214,24,-50,Warning
IOT-003,Motion,Building C,7,62.6,Percent,2026-01-06 09:29:17.596218,82,-67,Active
IOT-025,Motion,Building A,6,19.02,Celsius,2025-12-15 05:29:17.596222,10,-67,Active
IOT-034,Temperature,Warehouse,10,80.57,Percent,2025-12-25 07:29:17.596227,25,-59,Active
IOT-070,Temperature,Warehouse,1,77.08,Percent,2026-01-04 13:29:17.596231,96,-58,Active
IOT-056,Pressure,Building C,6,98.06,Percent,2025-12-21 23:29:17.596236,97,-51,Active
IOT-065,Pressure,Building B,6,30.7,Boolean,2025-12-18 11:29:17.596240,97,-74,Warning
IOT-060,Motion,Warehouse,10,62.07,Pascal,2025-12-28 22:29:17.596245,19,-65,Active
IOT-048,Pressure,Building A,8,83.33,Celsius,2025-12-16 23:29:17.596249,48,-46,Error
IOT-072,Humidity,Warehouse,6,25.57,Percent,2026-01-13 03:29:17.596254,20,-58,Active
IOT-081,Humidity,Building C,2,82.11,Pascal,2025-12-16 03:29:17.596258,39,-89,Active
IOT-077,Pressure,Warehouse,10,37.95,Pascal,2026-01-08 19:29:17.596263,49,-89,Active
IOT-019,Pressure,Building A,3,38.87,Boolean,2025-12-26 02:29:17.596267,42,-77,Active
IOT-035,Temperature,Building B,2,95.38,Celsius,2025-12-29 15:29:17.596272,16,-70,Active
IOT-097,Pressure,Building B,3,41.68,Percent,2025-12-22 04:29:17.596276,15,-68,Active
IOT-033,Humidity,Building A,1,64.66,Boolean,2025-12-29 05:29:17.596281,59,-69,Active
IOT-042,Motion,Building A,7,52.41,Pascal,2025-12-31 20:29:17.596285,61,-55,Active
IOT-054,Motion,Warehouse,5,21.64,Percent,2025-12-22 09:29:17.596289,81,-90,Active
IOT-039,Temperature,Warehouse,9,95.79,Celsius,2026-01-06 05:29:17.596294,89,-59,Active
IOT-064,Motion,Building C,7,33.17,Boolean,2026-01-03 20:29:17.596298,58,-62,Active
IOT-038,Pressure,Building B,1,37.75,Percent,2026-01-08 08:29:17.596303,30,-86,Active
IOT-038,Temperature,Building B,1,47.07,Pascal,2026-01-12 00:29:17.596307,77,-55,Error
IOT-073,Pressure,Building A,2,57.38,Percent,2026-01-10 23:29:17.596312,44,-66,Active
IOT-052,Motion,Building C,7,27.26,Boolean,2026-01-12 19:29:17.596316,10,-69,Active
IOT-047,Pressure,Warehouse,7,68.54,Pascal,2025-12-18 05:29:17.596320,25,-86,Active
IOT-065,Temperature,Building A,9,58.75,Percent,2025-12-20 13:29:17.596325,40,-39,Active
IOT-042,Temperature,Building A,3,40.76,Celsius,2025-12-17 08:29:17.596329,68,-38,Active
IOT-055,Humidity,Building A,3,73.88,Boolean,2026-01-07 16:29:17.596334,27,-88,Active
IOT-059,Motion,Building B,8,58.7,Boolean,2025-12-18 10:29:17.596338,46,-67,Active
IOT-066,Pressure,Warehouse,6,86.46,Boolean,2025-12-26 04:29:17.596343,19,-34,Active
IOT-074,Humidity,Warehouse,3,87.71,Boolean,2026-01-05 16:29:17.596347,58,-58,Active
IOT-054,Humidity,Building A,8,98.31,Celsius,2025-12-30 09:29:17.596352,32,-63,Active
IOT-051,Motion,Building A,3,20.72,Pascal,2025-12-31 23:29:17.596356,28,-44,Active
IOT-023,Pressure,Building C,6,49.44,Celsius,2026-01-05 05:29:17.596361,51,-70,Active
IOT-073,Motion,Warehouse,1,57.63,Celsius,2026-01-09 07:29:17.596365,16,-75,Active
